case_id,sample_id,image_file,source_bucket,query_type,language,expected_chart_family,query,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
calib_202,vinl2vis_23356,calib_202__vinl2vis_23356.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net financial account (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents the net financial account over time for multiple countries.
calib_203,vinl2vis_23957,calib_203__vinl2vis_23957.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số primary income receipts (bop, current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares primary income receipts across countries.
calib_204,vinl2vis_25082,calib_204__vinl2vis_25082.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, switzerland (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net bilateral aid flows across specified countries.
calib_205,vinl2vis_24441,calib_205__vinl2vis_24441.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số secondary income receipts (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents secondary income receipts over time.
calib_206,vinl2vis_28430,calib_206__vinl2vis_28430.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively shows trends by country over time.
calib_207,vinl2vis_24481,calib_207__vinl2vis_24481.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số personal transfers, receipts (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents personal transfers over time for multiple countries.
calib_208,vinl2vis_24997,calib_208__vinl2vis_24997.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, canada (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net bilateral aid flows from DAC donors to various countries.
calib_209,vinl2vis_23402,calib_209__vinl2vis_23402.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net primary income (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net primary income across countries.
calib_210,vinl2vis_31024,calib_210__vinl2vis_31024.png,weak_judge_only_flag,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) emissions excluding lulucf per capita (t co2e/capita).,bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively ranks countries by CO2 emissions per capita.
calib_211,vinl2vis_22762,calib_211__vinl2vis_22762.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số primary income payments (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares primary income payments across countries.
calib_212,vinl2vis_23236,calib_212__vinl2vis_23236.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số personal remittances, paid (current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents personal remittances over time.
calib_213,vinl2vis_25597,calib_213__vinl2vis_25597.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, luxembourg (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net bilateral aid flows across specified countries.
calib_214,vinl2vis_05236,calib_214__vinl2vis_05236.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số average precipitation in depth (mm per year) mẫu 15.,line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents average precipitation over the years.
calib_215,vinl2vis_23001,calib_215__vinl2vis_23001.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số imports of goods, services and primary income (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,"The chart effectively represents the imports of goods, services, and primary income over time."
calib_216,vinl2vis_26710,calib_216__vinl2vis_26710.png,supplemental_vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",unknown,unclear,unclear,unclear,unclear,unclear,unclear,low,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
calib_217,vinl2vis_04796,calib_217__vinl2vis_04796.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (kilograms per hectare of arable land) mẫu 15.,unknown,unclear,unclear,unclear,unclear,unclear,unclear,low,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
calib_218,vinl2vis_05122,calib_218__vinl2vis_05122.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số tree cover loss (hectares) ở các quốc gia, biến thể 21.",bar,no,yes,no,not_applicable,no,missing_labels,high,"The chart lacks data, making it unusable for comparison."
calib_219,vinl2vis_24317,calib_219__vinl2vis_24317.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số foreign direct investment, net inflows (bop, current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares foreign direct investment across countries.
calib_220,vinl2vis_23401,calib_220__vinl2vis_23401.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net primary income (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents net primary income over time for multiple countries.
calib_221,vinl2vis_23196,calib_221__vinl2vis_23196.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số secondary income, other sectors, payments (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents the requested data.
calib_222,vinl2vis_22876,calib_222__vinl2vis_22876.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số goods imports (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents goods imports over time.
calib_223,vinl2vis_28631,calib_223__vinl2vis_28631.png,supplemental_vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares countries using the latest year data.
calib_224,vinl2vis_23482,calib_224__vinl2vis_23482.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số net trade in goods (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net trade in goods across countries.
calib_225,vinl2vis_28111,calib_225__vinl2vis_28111.png,supplemental_vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares debt service across countries using the latest year.
calib_226,vinl2vis_24876,calib_226__vinl2vis_24876.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, australia (current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents net bilateral aid flows from DAC donors to Australia.
calib_227,vinl2vis_30544,calib_227__vinl2vis_30544.png,supplemental_vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số methane (ch4) emissions (total) excluding lulucf (% change from 1990).,bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively ranks countries by methane emissions.
calib_228,vinl2vis_27071,calib_228__vinl2vis_27071.png,supplemental_vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares the countries as requested.
calib_229,vinl2vis_26031,calib_229__vinl2vis_26031.png,supplemental_vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares countries using the latest year data.
calib_230,vinl2vis_24396,calib_230__vinl2vis_24396.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số portfolio equity, net inflows (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents the requested data.
calib_231,vinl2vis_05356,calib_231__vinl2vis_05356.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số crop production index (2014-2016 = 100) mẫu 15.,line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents the crop production index over time.
calib_232,vinl2vis_25196,calib_232__vinl2vis_25196.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, denmark (current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents net bilateral aid flows from DAC donors to Denmark.
calib_233,vinl2vis_25557,calib_233__vinl2vis_25557.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, korea, rep. (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net bilateral aid flows across specified countries.
calib_234,vinl2vis_22681,calib_234__vinl2vis_22681.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số wage bill as a percentage of public expenditure mẫu 20.,line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents the wage bill as a percentage of public expenditure over time.
calib_235,vinl2vis_27030,calib_235__vinl2vis_27030.png,supplemental_vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively shows trends by country over time.
calib_236,vinl2vis_25642,calib_236__vinl2vis_25642.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, netherlands (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares net bilateral aid flows from DAC donors for the specified countries.
calib_237,vinl2vis_25917,calib_237__vinl2vis_25917.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số external debt stocks (% of gni) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares external debt stocks across countries.
calib_238,vinl2vis_24397,calib_238__vinl2vis_24397.png,supplemental_vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số portfolio equity, net inflows (bop, current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart effectively compares the specified indices across countries.
calib_239,vinl2vis_24996,calib_239__vinl2vis_24996.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, canada (current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents net bilateral aid flows over time.
calib_240,vinl2vis_22636,calib_240__vinl2vis_22636.png,supplemental_vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số wage bill as a percentage of gdp mẫu 15.,line,yes,yes,yes,not_applicable,yes,none,high,The chart effectively represents the wage bill as a percentage of GDP over time.
