case_id,sample_id,case_family,evidence_strength,run_key,model,acceptable,chart_family_matches,labels_match_query,readable,visible_chart_family,major_issue,conservative_issue
stress230_056,vinl2vis_05098,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,wrong_chart_type,none
stress230_058,vinl2vis_06578,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,False,False,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,wrong_chart_type,wrong_chart_type
stress230_061,vinl2vis_05538,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,wrong_chart_type,none
stress230_062,vinl2vis_05618,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,wrong_chart_type,none
stress230_063,vinl2vis_00135,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bubble_chart,none,none
stress230_068,vinl2vis_05913,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_069,vinl2vis_05608,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,False,False,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,wrong_chart_type,wrong_chart_type
stress230_070,vinl2vis_00011,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_071,vinl2vis_07013,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,wrong_chart_type,none
stress230_072,vinl2vis_06982,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_073,vinl2vis_06213,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_074,vinl2vis_05248,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_075,vinl2vis_06178,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_076,vinl2vis_05773,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_077,vinl2vis_06208,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_078,vinl2vis_05653,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,qwen2.5vl:3b,True,True,True,True,bar,wrong_chart_type,none
stress230_079,vinl2vis_05322,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_086,vinl2vis_31424,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_089,vinl2vis_05317,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_090,vinl2vis_24002,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_092,vinl2vis_25317,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_095,vinl2vis_30664,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_098,vinl2vis_31384,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_105,vinl2vis_30544,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_109,vinl2vis_33544,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_116,vinl2vis_23962,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_127,vinl2vis_24477,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_130,vinl2vis_31584,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_135,vinl2vis_05362,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_137,vinl2vis_31304,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_139,vinl2vis_23282,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_140,vinl2vis_23562,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_141,vinl2vis_31464,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_148,vinl2vis_23317,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_001,vinl2vis_29151,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_177,vinl2vis_29151,primary_vlm_flagged,primary_vlm_visual_flag,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_002,vinl2vis_26591,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_003,vinl2vis_31704,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_170,vinl2vis_31704,primary_vlm_flagged,primary_vlm_visual_flag,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_005,vinl2vis_32864,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_193,vinl2vis_32864,primary_vlm_flagged,primary_vlm_visual_flag,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_006,vinl2vis_32984,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_085,vinl2vis_23962,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_087,vinl2vis_33304,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_094,vinl2vis_05522,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_100,vinl2vis_31904,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_101,vinl2vis_30584,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_103,vinl2vis_25797,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_115,vinl2vis_25842,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_212,vinl2vis_25842,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_118,vinl2vis_31184,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_119,vinl2vis_25242,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_121,vinl2vis_25877,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_122,vinl2vis_24402,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_123,vinl2vis_23517,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_124,vinl2vis_24322,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_125,vinl2vis_23082,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_128,vinl2vis_23957,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_131,vinl2vis_23197,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_134,vinl2vis_25202,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_143,vinl2vis_24237,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_145,vinl2vis_24037,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_147,vinl2vis_25882,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_209,vinl2vis_25277,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_210,vinl2vis_05361,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_211,vinl2vis_25362,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_213,vinl2vis_31024,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_214,vinl2vis_05037,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_215,vinl2vis_27350,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_216,vinl2vis_24002,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_217,vinl2vis_28151,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_218,vinl2vis_24196,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_219,vinl2vis_05161,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_220,vinl2vis_25801,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_221,vinl2vis_26070,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_222,vinl2vis_05042,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_223,vinl2vis_30904,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_224,vinl2vis_25197,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_225,vinl2vis_23076,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_226,vinl2vis_25281,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_227,vinl2vis_25601,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_228,vinl2vis_23397,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_229,vinl2vis_22962,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_230,vinl2vis_23002,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_004,vinl2vis_26591,repair_confirmed_known_bad,repair_confirmed,heldout8b_intermediate,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_007,vinl2vis_28591,repair_confirmed_known_bad,repair_confirmed,heldout8b_intermediate,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_008,vinl2vis_29151,repair_confirmed_known_bad,repair_confirmed,heldout8b_intermediate,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_150,vinl2vis_28591,primary_vlm_flagged,primary_vlm_visual_flag,heldout8b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_187,vinl2vis_29151,primary_vlm_flagged,primary_vlm_visual_flag,heldout8b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_207,vinl2vis_26591,primary_vlm_flagged,primary_vlm_visual_flag,heldout8b_visualfix,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_084,vinl2vis_00842,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_088,vinl2vis_02603,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_093,vinl2vis_01054,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_096,vinl2vis_00922,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_110,vinl2vis_02602,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_111,vinl2vis_00004,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_112,vinl2vis_00543,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,none,none
stress230_113,vinl2vis_02322,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_117,vinl2vis_02314,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_132,vinl2vis_01822,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_144,vinl2vis_03442,strict_transform_failure,deterministic_semantic_failure,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_151,vinl2vis_03692,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,boxplot,none,none
stress230_154,vinl2vis_03654,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_158,vinl2vis_04144,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,heatmap,none,none
stress230_159,vinl2vis_03714,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_175,vinl2vis_03712,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_182,vinl2vis_03652,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_192,vinl2vis_01764,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_198,vinl2vis_00215,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,point,none,none
stress230_206,vinl2vis_03644,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,bar,none,none
stress230_208,vinl2vis_03342,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,qwen2.5vl:3b,True,True,True,True,boxplot,none,none
stress230_013,vinl2vis_03991,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_020,vinl2vis_01061,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_031,vinl2vis_00011,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_033,vinl2vis_03931,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,qwen2.5vl:3b,True,True,True,True,line,none,none
stress230_083,vinl2vis_04984,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_097,vinl2vis_27704,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_099,vinl2vis_23744,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_102,vinl2vis_28864,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_104,vinl2vis_24183,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_106,vinl2vis_29864,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_107,vinl2vis_24824,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_108,vinl2vis_23743,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_114,vinl2vis_25023,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_120,vinl2vis_26384,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_126,vinl2vis_26184,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_136,vinl2vis_23464,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_142,vinl2vis_05504,strict_transform_failure,deterministic_semantic_failure,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_149,vinl2vis_22584,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_152,vinl2vis_27144,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_161,vinl2vis_23904,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_162,vinl2vis_24104,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_167,vinl2vis_22864,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_168,vinl2vis_22824,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,True,True,bar,none,none
stress230_176,vinl2vis_24504,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_180,vinl2vis_28904,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_183,vinl2vis_23544,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_185,vinl2vis_27344,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_190,vinl2vis_22587,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,area|bar,none,none
stress230_191,vinl2vis_28384,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_195,vinl2vis_26504,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,False,True,False,False,bar,wrong_fields,wrong_fields
stress230_196,vinl2vis_25824,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_201,vinl2vis_05424,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_205,vinl2vis_27584,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,minicpm-v,True,True,False,True,bar,none,none
stress230_021,vinl2vis_23307,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_022,vinl2vis_22747,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_024,vinl2vis_24146,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,True,True,bar,none,none
stress230_036,vinl2vis_23661,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_039,vinl2vis_24707,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_041,vinl2vis_25067,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,area|line,none,none
stress230_047,vinl2vis_23461,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_050,vinl2vis_23266,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,False,True,True,bar,none,none
stress230_055,vinl2vis_05226,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,area|bar,none,none
stress230_057,vinl2vis_23741,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_059,vinl2vis_24227,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,area|line,none,none
stress230_060,vinl2vis_25267,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_064,vinl2vis_23667,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_065,vinl2vis_23107,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_066,vinl2vis_25221,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_067,vinl2vis_23187,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_080,vinl2vis_01886,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_081,vinl2vis_03302,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_082,vinl2vis_03512,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_091,vinl2vis_01972,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_129,vinl2vis_00712,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_133,vinl2vis_00362,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_138,vinl2vis_01272,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_146,vinl2vis_01606,strict_transform_failure,deterministic_semantic_failure,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_153,vinl2vis_03006,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_155,vinl2vis_00556,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_156,vinl2vis_03654,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,bar,none,none
stress230_157,vinl2vis_04076,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_160,vinl2vis_04125,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,bubble_chart,none,none
stress230_163,vinl2vis_03356,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_164,vinl2vis_02866,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_165,vinl2vis_01694,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_166,vinl2vis_04056,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_169,vinl2vis_03146,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_171,vinl2vis_02324,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_172,vinl2vis_00626,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_173,vinl2vis_03724,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_174,vinl2vis_00696,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_178,vinl2vis_00346,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_179,vinl2vis_01834,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_181,vinl2vis_03076,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_184,vinl2vis_01466,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_186,vinl2vis_03722,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,False,True,False,False,bar,wrong_fields,wrong_fields
stress230_188,vinl2vis_01676,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_189,vinl2vis_02586,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
